Trial,Arena,Time bin,Distance moved Center-point Total m,Velocity Center-point Mean m/s
Trial     3,Arena 8,0:00:20-0:00:22,0.000168049,8.40243E-05
Trial     3,Arena 8,0:00:22-0:00:24,0.0008558,0.0004279
Trial     3,Arena 8,0:00:24-0:00:26,0.000151158,0.000075579
Trial     3,Arena 8,0:00:26-0:00:28,0.000134753,6.73765E-05
Trial     3,Arena 8,0:00:28-0:00:30,0.000193315,9.66574E-05
Trial     3,Arena 8,0:00:30-0:00:32,0.000127048,6.35238E-05
Trial     3,Arena 8,0:00:32-0:00:34,0.000144416,7.22078E-05
Trial     3,Arena 8,0:00:34-0:00:36,0.000109248,5.46242E-05
Trial     3,Arena 8,0:00:36-0:00:38,3.33955E-05,1.66977E-05
Trial     3,Arena 8,0:00:38-0:00:40,0.000273305,0.000136653
Trial     3,Arena 8,0:00:40-0:00:42,0.000109418,5.47091E-05
Trial     3,Arena 8,0:00:42-0:00:44,0.000158548,0.000079274
Trial     3,Arena 8,0:00:44-0:00:46,0.000244892,0.000122446
Trial     3,Arena 8,0:00:46-0:00:48,0.000120084,6.00418E-05
Trial     3,Arena 8,0:00:48-0:00:50,0.000222801,0.0001114
Trial     3,Arena 8,0:00:50-0:00:52,0.000864742,0.000432371
Trial     3,Arena 8,0:00:52-0:00:54,0.000205654,0.000102827
Trial     3,Arena 8,0:00:54-0:00:56,0.000123835,6.19174E-05
Trial     3,Arena 8,0:00:56-0:00:58,0.000113075,5.65373E-05
Trial     3,Arena 8,0:00:58-0:01:00,0.000217629,0.000108815
Trial     3,Arena 8,0:01:00-0:01:02,0.000270356,0.000135178
Trial     3,Arena 8,0:01:02-0:01:04,8.94289E-05,4.47145E-05
Trial     3,Arena 8,0:01:04-0:01:06,0.000191445,9.57225E-05
Trial     3,Arena 8,0:01:06-0:01:08,0.000250863,0.000125431
Trial     3,Arena 8,0:01:08-0:01:10,0.000196089,9.80443E-05
Trial     3,Arena 8,0:01:10-0:01:12,0.000214829,0.000107414
Trial     3,Arena 8,0:01:12-0:01:14,0.000132538,6.62688E-05
Trial     3,Arena 8,0:01:14-0:01:16,0.00028562,0.00014281
Trial     3,Arena 8,0:01:16-0:01:18,0.000229448,0.000114724
Trial     3,Arena 8,0:01:18-0:01:20,0.000126617,6.33083E-05
Trial     3,Arena 8,0:01:20-0:01:22,0.000103289,5.16444E-05
Trial     3,Arena 8,0:01:22-0:01:24,0.000171604,0.000085802
Trial     3,Arena 8,0:01:24-0:01:26,0.000250986,0.000125493
Trial     3,Arena 8,0:01:26-0:01:28,0.000183865,9.19324E-05
Trial     3,Arena 8,0:01:28-0:01:30,0.000228323,0.000114161
Trial     3,Arena 8,0:01:30-0:01:32,9.67907E-05,4.83953E-05
Trial     3,Arena 8,0:01:32-0:01:34,0.000145754,7.28772E-05
Trial     3,Arena 8,0:01:34-0:01:36,0.000149582,7.47908E-05
Trial     3,Arena 8,0:01:36-0:01:38,0.000291278,0.000145639
Trial     3,Arena 8,0:01:38-0:01:40,0.000251705,0.000125853
Trial     3,Arena 8,0:01:40-0:01:42,0.000131715,6.58576E-05
Trial     3,Arena 8,0:01:42-0:01:44,0.000177582,8.87912E-05
Trial     3,Arena 8,0:01:44-0:01:46,0.00256873,0.00128437
Trial     3,Arena 8,0:01:46-0:01:48,0.00427626,0.00213813
Trial     3,Arena 8,0:01:48-0:01:50,0.000142781,7.13905E-05
Trial     3,Arena 8,0:01:50-0:01:52,0.000135824,6.79119E-05
Trial     3,Arena 8,0:01:52-0:01:54,0.000118038,0.000059019
Trial     3,Arena 8,0:01:54-0:01:56,0.000142307,7.11534E-05
Trial     3,Arena 8,0:01:56-0:01:58,0.000126698,6.33488E-05
Trial     3,Arena 8,0:01:58-0:02:00,0.000122607,6.13035E-05
Trial     3,Arena 8,0:02:00-0:02:02,5.66183E-05,0.000113237
Trial     3,Arena 9,0:00:00-0:00:02,1.29667E-05,2.59334E-05
Trial     3,Arena 9,0:00:02-0:00:04,0.000899318,0.000449659
Trial     3,Arena 9,0:00:04-0:00:06,9.67082E-05,4.83541E-05
Trial     3,Arena 9,0:00:06-0:00:08,0.00110383,0.000551913
Trial     3,Arena 9,0:00:08-0:00:10,0.000158198,7.90991E-05
Trial     3,Arena 9,0:00:10-0:00:12,0.00011416,5.70801E-05
Trial     3,Arena 9,0:00:12-0:00:14,0.000108207,5.41035E-05
Trial     3,Arena 9,0:00:14-0:00:16,0.00107678,0.000538389
Trial     3,Arena 9,0:00:16-0:00:18,6.88381E-05,3.44191E-05
Trial     3,Arena 9,0:00:18-0:00:20,5.87381E-05,2.93691E-05
Trial     3,Arena 9,0:00:20-0:00:22,0.00133381,0.000666905
Trial     3,Arena 9,0:00:22-0:00:24,0.000230572,0.000115286
Trial     3,Arena 9,0:00:24-0:00:26,0.00102585,0.000512926
Trial     3,Arena 9,0:00:26-0:00:28,0.000212125,0.000106063
Trial     3,Arena 9,0:00:28-0:00:30,0.000127264,6.36318E-05
Trial     3,Arena 9,0:00:30-0:00:32,0.00122295,0.000611477
Trial     3,Arena 9,0:00:32-0:00:34,0.00117358,0.000586792
Trial     3,Arena 9,0:00:34-0:00:36,0.000935267,0.000467633
Trial     3,Arena 9,0:00:36-0:00:38,0.00167938,0.000839692
Trial     3,Arena 9,0:00:38-0:00:40,0.000535123,0.000267561
Trial     3,Arena 9,0:00:40-0:00:42,0.0019733,0.000986648
Trial     3,Arena 9,0:00:42-0:00:44,0.000539291,0.000269646
Trial     3,Arena 9,0:00:44-0:00:46,0.000678033,0.000339016
Trial     3,Arena 9,0:00:46-0:00:48,0.0128293,0.00641466
Trial     3,Arena 9,0:00:48-0:00:50,0.00237307,0.00118653
Trial     3,Arena 9,0:00:50-0:00:52,0.00140171,0.000700854
Trial     3,Arena 9,0:00:52-0:00:54,0.00201964,0.00100982
Trial     3,Arena 9,0:00:54-0:00:56,0.00088117,0.000440585
Trial     3,Arena 9,0:00:56-0:00:58,0.00200434,0.00100217
Trial     3,Arena 9,0:00:58-0:01:00,0.000318068,0.000159034
Trial     3,Arena 9,0:01:00-0:01:02,0.00151195,0.000755974
Trial     3,Arena 9,0:01:02-0:01:04,0.00346332,0.00173166
Trial     3,Arena 9,0:01:04-0:01:06,0.000126344,6.31718E-05
Trial     3,Arena 9,0:01:06-0:01:08,0.00144604,0.00072302
Trial     3,Arena 9,0:01:08-0:01:10,6.18413E-05,3.09206E-05
Trial     3,Arena 9,0:01:10-0:01:12,7.53974E-05,3.76987E-05
Trial     3,Arena 9,0:01:12-0:01:14,0.000120749,6.03747E-05
Trial     3,Arena 9,0:01:14-0:01:16,0.00129631,0.000648156
Trial     3,Arena 9,0:01:16-0:01:18,0.000238238,0.000119119
Trial     3,Arena 9,0:01:18-0:01:20,0.000100322,0.000050161
Trial     3,Arena 9,0:01:20-0:01:22,0.00100557,0.000502787
Trial     3,Arena 9,0:01:22-0:01:24,0.00107105,0.000535526
Trial     3,Arena 9,0:01:24-0:01:26,0.000127858,6.39291E-05
Trial     3,Arena 9,0:01:26-0:01:28,0.000947265,0.000473633
Trial     3,Arena 9,0:01:28-0:01:30,0.000210685,0.000105343
Trial     3,Arena 9,0:01:30-0:01:32,9.52147E-05,4.76074E-05
Trial     3,Arena 9,0:01:32-0:01:34,9.88132E-05,4.94066E-05
Trial     3,Arena 9,0:01:34-0:01:36,0.000113075,5.65374E-05
Trial     3,Arena 9,0:01:36-0:01:38,0.000149345,7.46724E-05
Trial     3,Arena 9,0:01:38-0:01:40,0.00150045,0.000750227
Trial     3,Arena 9,0:01:40-0:01:42,0.000124356,6.21782E-05
Trial     3,Arena 9,0:01:42-0:01:44,7.48403E-05,3.74201E-05
Trial     3,Arena 9,0:01:44-0:01:46,0.000168758,8.43788E-05
Trial     3,Arena 9,0:01:46-0:01:48,0.000099688,0.000049844
Trial     3,Arena 9,0:01:48-0:01:50,0.00160823,0.000804117
Trial     3,Arena 9,0:01:50-0:01:52,0.00158707,0.000793537
Trial     3,Arena 9,0:01:52-0:01:54,0.000541012,0.000270506
Trial     3,Arena 9,0:01:54-0:01:56,0.00315102,0.00157551
Trial     3,Arena 9,0:01:56-0:01:58,0.000628486,0.000314243
Trial     3,Arena 9,0:01:58-0:02:00,0.00333066,0.00166533
Trial     3,Arena 9,0:02:00-0:02:02,0.00267635,0.0053527
Trial     3,Arena 10,0:00:00-0:00:02,1.21795E-05,0.000024359
Trial     3,Arena 10,0:00:02-0:00:04,0.00120271,0.000601355
Trial     3,Arena 10,0:00:04-0:00:06,0.00105503,0.000527515
Trial     3,Arena 10,0:00:06-0:00:08,0.00124658,0.000623289
Trial     3,Arena 10,0:00:08-0:00:10,0.00172879,0.000864393
Trial     3,Arena 10,0:00:10-0:00:12,0.00157847,0.000789233
Trial     3,Arena 10,0:00:12-0:00:14,0.000193806,9.69031E-05
Trial     3,Arena 10,0:00:14-0:00:16,0.00225254,0.00112627
Trial     3,Arena 10,0:00:16-0:00:18,0.00229539,0.0011477
Trial     3,Arena 10,0:00:18-0:00:20,0.000259278,0.000129639
Trial     3,Arena 10,0:00:20-0:00:22,0.00189386,0.000946932
Trial     3,Arena 10,0:00:22-0:00:24,0.00205923,0.00102962
Trial     3,Arena 10,0:00:24-0:00:26,0.00114479,0.000572396
Trial     3,Arena 10,0:00:26-0:00:28,0.00121288,0.00060644
Trial     3,Arena 10,0:00:28-0:00:30,0.000623984,0.000311992
Trial     3,Arena 10,0:00:30-0:00:32,0.0014933,0.000746652
Trial     3,Arena 10,0:00:32-0:00:34,0.00364438,0.00182219
Trial     3,Arena 10,0:00:34-0:00:36,0.00395534,0.00197767
Trial     3,Arena 10,0:00:36-0:00:38,0.00103151,0.000515756
Trial     3,Arena 10,0:00:38-0:00:40,0.00166565,0.000832823
Trial     3,Arena 10,0:00:40-0:00:42,0.00221974,0.00110987
Trial     3,Arena 10,0:00:42-0:00:44,0.00281198,0.00140599
Trial     3,Arena 10,0:00:44-0:00:46,0.000640978,0.000320489
Trial     3,Arena 10,0:00:46-0:00:48,0.00148684,0.000743419
Trial     3,Arena 10,0:00:48-0:00:50,0.000117451,5.87255E-05
Trial     3,Arena 10,0:00:50-0:00:52,0.00138411,0.000692055
Trial     3,Arena 10,0:00:52-0:00:54,0.0001172,5.86001E-05
Trial     3,Arena 10,0:00:54-0:00:56,0.00134896,0.000674481
Trial     3,Arena 10,0:00:56-0:00:58,0.000129221,6.46106E-05
Trial     3,Arena 10,0:00:58-0:01:00,0.00231859,0.0011593
Trial     3,Arena 10,0:01:00-0:01:02,0.000755652,0.000377826
Trial     3,Arena 10,0:01:02-0:01:04,0.000544389,0.000272195
Trial     3,Arena 10,0:01:04-0:01:06,0.000520403,0.000260202
Trial     3,Arena 10,0:01:06-0:01:08,0.000992344,0.000496172
Trial     3,Arena 10,0:01:08-0:01:10,0.000673274,0.000336637
Trial     3,Arena 10,0:01:10-0:01:12,0.00027718,0.00013859
Trial     3,Arena 10,0:01:12-0:01:14,0.00015045,0.000075225
Trial     3,Arena 10,0:01:14-0:01:16,0.000109677,5.48386E-05
Trial     3,Arena 10,0:01:16-0:01:18,0.000151431,7.57157E-05
Trial     3,Arena 10,0:01:18-0:01:20,0.000172805,8.64024E-05
Trial     3,Arena 10,0:01:20-0:01:22,9.46588E-05,4.73294E-05
Trial     3,Arena 10,0:01:22-0:01:24,0.000665731,0.000332866
Trial     3,Arena 10,0:01:24-0:01:26,0.000844217,0.000422108
Trial     3,Arena 10,0:01:26-0:01:28,0.000840495,0.000420248
Trial     3,Arena 10,0:01:28-0:01:30,0.00499972,0.00249986
Trial     3,Arena 10,0:01:30-0:01:32,6.95869E-05,3.47935E-05
Trial     3,Arena 10,0:01:32-0:01:34,0.000153995,7.69974E-05
Trial     3,Arena 10,0:01:34-0:01:36,0.00036783,0.000183915
Trial     3,Arena 10,0:01:36-0:01:38,0.000220225,0.000110113
Trial     3,Arena 10,0:01:38-0:01:40,0.000249493,0.000124746
Trial     3,Arena 10,0:01:40-0:01:42,0.000165752,8.28762E-05
Trial     3,Arena 10,0:01:42-0:01:44,7.39922E-05,3.69961E-05
Trial     3,Arena 10,0:01:44-0:01:46,0.000110984,5.54921E-05
Trial     3,Arena 10,0:01:46-0:01:48,0.000419454,0.000209727
Trial     3,Arena 10,0:01:48-0:01:50,6.73672E-05,3.36836E-05
Trial     3,Arena 10,0:01:50-0:01:52,0.000205139,0.00010257
Trial     3,Arena 10,0:01:52-0:01:54,0.000205975,0.000102988
Trial     3,Arena 10,0:01:54-0:01:56,0.000461872,0.000230936
Trial     3,Arena 10,0:01:56-0:01:58,0.000076152,0.000038076
Trial     3,Arena 10,0:01:58-0:02:00,0.000149828,7.49141E-05
Trial     3,Arena 10,0:02:00-0:02:02,4.18351E-05,8.36702E-05
Trial     3,Arena 11,0:00:00-0:00:02,3.31652E-06,6.63303E-06
Trial     3,Arena 11,0:00:02-0:00:04,5.51716E-05,2.75858E-05
Trial     3,Arena 11,0:00:04-0:00:06,0.00012149,6.07452E-05
Trial     3,Arena 11,0:00:06-0:00:08,9.30062E-05,4.65031E-05
Trial     3,Arena 11,0:00:08-0:00:10,0.000145105,7.25525E-05
Trial     3,Arena 11,0:00:10-0:00:12,0.000100201,5.01005E-05
Trial     3,Arena 11,0:00:12-0:00:14,7.21988E-05,3.60994E-05
Trial     3,Arena 11,0:00:14-0:00:16,0.000101806,0.000050903
Trial     3,Arena 11,0:00:16-0:00:18,0.000138245,6.91226E-05
Trial     3,Arena 11,0:00:18-0:00:20,5.37491E-05,2.68746E-05
Trial     3,Arena 11,0:00:20-0:00:22,6.98113E-05,3.49056E-05
Trial     3,Arena 11,0:00:22-0:00:24,7.32102E-05,3.66051E-05
Trial     3,Arena 11,0:00:24-0:00:26,5.19779E-05,0.000025989
Trial     3,Arena 11,0:00:26-0:00:28,0.000083308,0.000041654
Trial     3,Arena 11,0:00:28-0:00:30,0.000083317,4.16585E-05
Trial     3,Arena 11,0:00:30-0:00:32,7.03097E-05,3.51548E-05
Trial     3,Arena 11,0:00:32-0:00:34,0.000127872,6.39361E-05
Trial     3,Arena 11,0:00:34-0:00:36,0.00107934,0.000539669
Trial     3,Arena 11,0:00:36-0:00:38,0.00397991,0.00198995
Trial     3,Arena 11,0:00:38-0:00:40,0.00305964,0.00152982
Trial     3,Arena 11,0:00:40-0:00:42,0.00253792,0.00126896
Trial     3,Arena 11,0:00:42-0:00:44,0.000165004,8.25018E-05
Trial     3,Arena 11,0:00:44-0:00:46,0.000141744,7.08718E-05
Trial     3,Arena 11,0:00:46-0:00:48,0.00194729,0.000973644
Trial     3,Arena 11,0:00:48-0:00:50,0.00289999,0.00144999
Trial     3,Arena 11,0:00:50-0:00:52,0.000127168,6.35841E-05
Trial     3,Arena 11,0:00:52-0:00:54,0.00155295,0.000776477
Trial     3,Arena 11,0:00:54-0:00:56,0.00429613,0.00214807
Trial     3,Arena 11,0:00:56-0:00:58,0.00160573,0.000802867
Trial     3,Arena 11,0:00:58-0:01:00,0.00476278,0.00238139
Trial     3,Arena 11,0:01:00-0:01:02,5.79023E-05,2.89511E-05
Trial     3,Arena 11,0:01:02-0:01:04,0.000160692,0.000080346
Trial     3,Arena 11,0:01:04-0:01:06,0.000159303,7.96515E-05
Trial     3,Arena 11,0:01:06-0:01:08,0.00156316,0.000781582
Trial     3,Arena 11,0:01:08-0:01:10,0.0011016,0.000550799
Trial     3,Arena 11,0:01:10-0:01:12,0.000128562,0.000064281
Trial     3,Arena 11,0:01:12-0:01:14,0.000759642,0.000379821
Trial     3,Arena 11,0:01:14-0:01:16,0.00186122,0.000930608
Trial     3,Arena 11,0:01:16-0:01:18,0.00144426,0.000722131
Trial     3,Arena 11,0:01:18-0:01:20,9.95685E-05,4.97842E-05
Trial     3,Arena 11,0:01:20-0:01:22,0.00248675,0.00124337
Trial     3,Arena 11,0:01:22-0:01:24,0.00246619,0.0012331
Trial     3,Arena 11,0:01:24-0:01:26,0.000295636,0.000147818
Trial     3,Arena 11,0:01:26-0:01:28,0.0072828,0.0036414
Trial     3,Arena 11,0:01:28-0:01:30,0.000198894,0.000099447
Trial     3,Arena 11,0:01:30-0:01:32,0.000148993,7.44966E-05
Trial     3,Arena 11,0:01:32-0:01:34,0.00530159,0.00265079
Trial     3,Arena 11,0:01:34-0:01:36,0.0053235,0.00266175
Trial     3,Arena 11,0:01:36-0:01:38,0.0077142,0.0038571
Trial     3,Arena 11,0:01:38-0:01:40,0.000447277,0.000223639
Trial     3,Arena 11,0:01:40-0:01:42,0.000194287,9.71435E-05
Trial     3,Arena 11,0:01:42-0:01:44,0.000192165,9.60825E-05
Trial     3,Arena 11,0:01:44-0:01:46,7.80074E-05,3.90037E-05
Trial     3,Arena 11,0:01:46-0:01:48,9.85325E-05,4.92663E-05
Trial     3,Arena 11,0:01:48-0:01:50,0.000101806,5.09029E-05
Trial     3,Arena 11,0:01:50-0:01:52,0.000160573,8.02863E-05
Trial     3,Arena 11,0:01:52-0:01:54,0.000190604,0.000095302
Trial     3,Arena 11,0:01:54-0:01:56,0.000113212,0.000056606
Trial     3,Arena 11,0:01:56-0:01:58,0.000237651,0.000118825
Trial     3,Arena 11,0:01:58-0:02:00,0.000162963,8.14817E-05
Trial     3,Arena 11,0:02:00-0:02:02,3.59355E-05,0.000071871
Trial     3,Arena 12,0:00:00-0:00:02,3.27237E-05,6.54473E-05
Trial     3,Arena 12,0:00:02-0:00:04,7.95344E-05,3.97672E-05
Trial     3,Arena 12,0:00:04-0:00:06,9.57204E-05,4.78602E-05
Trial     3,Arena 12,0:00:06-0:00:08,0.000168269,8.41345E-05
Trial     3,Arena 12,0:00:08-0:00:10,0.00026474,0.00013237
Trial     3,Arena 12,0:00:10-0:00:12,5.52622E-05,2.76311E-05
Trial     3,Arena 12,0:00:12-0:00:14,0.00137822,0.000689109
Trial     3,Arena 12,0:00:14-0:00:16,0.00019003,9.50151E-05
Trial     3,Arena 12,0:00:16-0:00:18,0.000105751,5.28757E-05
Trial     3,Arena 12,0:00:18-0:00:20,0.000122018,6.10091E-05
Trial     3,Arena 12,0:00:20-0:00:22,0.000102711,5.13553E-05
Trial     3,Arena 12,0:00:22-0:00:24,0.000199731,9.98655E-05
Trial     3,Arena 12,0:00:24-0:00:26,0.000109625,5.48127E-05
Trial     3,Arena 12,0:00:26-0:00:28,0.000234343,0.000117171
Trial     3,Arena 12,0:00:28-0:00:30,0.00010225,0.000051125
Trial     3,Arena 12,0:00:30-0:00:32,0.00144641,0.000723204
Trial     3,Arena 12,0:00:32-0:00:34,0.00115643,0.000578215
Trial     3,Arena 12,0:00:34-0:00:36,0.00160108,0.000800539
Trial     3,Arena 12,0:00:36-0:00:38,0.000512002,0.000256001
Trial     3,Arena 12,0:00:38-0:00:40,0.000116848,5.84239E-05
Trial     3,Arena 12,0:00:40-0:00:42,0.000183442,0.000091721
Trial     3,Arena 12,0:00:42-0:00:44,0.000126338,6.31691E-05
Trial     3,Arena 12,0:00:44-0:00:46,9.30011E-05,4.65005E-05
Trial     3,Arena 12,0:00:46-0:00:48,0.000891728,0.000445864
Trial     3,Arena 12,0:00:48-0:00:50,0.000165929,8.29647E-05
Trial     3,Arena 12,0:00:50-0:00:52,0.000126008,6.30041E-05
Trial     3,Arena 12,0:00:52-0:00:54,0.000146845,7.34223E-05
Trial     3,Arena 12,0:00:54-0:00:56,9.75053E-05,4.87527E-05
Trial     3,Arena 12,0:00:56-0:00:58,0.000182272,9.11359E-05
Trial     3,Arena 12,0:00:58-0:01:00,7.13024E-05,3.56512E-05
Trial     3,Arena 12,0:01:00-0:01:02,0.000176681,8.83404E-05
Trial     3,Arena 12,0:01:02-0:01:04,0.00124937,0.000624686
Trial     3,Arena 12,0:01:04-0:01:06,7.15694E-05,3.57847E-05
Trial     3,Arena 12,0:01:06-0:01:08,0.000610819,0.00030541
Trial     3,Arena 12,0:01:08-0:01:10,0.000115022,5.75109E-05
Trial     3,Arena 12,0:01:10-0:01:12,0.000151443,7.57216E-05
Trial     3,Arena 12,0:01:12-0:01:14,0.000115778,5.78889E-05
Trial     3,Arena 12,0:01:14-0:01:16,0.000171491,8.57454E-05
Trial     3,Arena 12,0:01:16-0:01:18,0.000273859,0.000136929
Trial     3,Arena 12,0:01:18-0:01:20,9.45507E-05,4.72753E-05
Trial     3,Arena 12,0:01:20-0:01:22,0.000231465,0.000115733
Trial     3,Arena 12,0:01:22-0:01:24,0.00139702,0.000698511
Trial     3,Arena 12,0:01:24-0:01:26,0.000222303,0.000111152
Trial     3,Arena 12,0:01:26-0:01:28,0.000273314,0.000136657
Trial     3,Arena 12,0:01:28-0:01:30,0.000123231,6.16153E-05
Trial     3,Arena 12,0:01:30-0:01:32,9.98075E-05,4.99038E-05
Trial     3,Arena 12,0:01:32-0:01:34,0.000144694,7.23472E-05
Trial     3,Arena 12,0:01:34-0:01:36,0.00139156,0.000695779
Trial     3,Arena 12,0:01:36-0:01:38,0.00116858,0.000584289
Trial     3,Arena 12,0:01:38-0:01:40,0.0023315,0.00116575
Trial     3,Arena 12,0:01:40-0:01:42,0.00148008,0.000740038
Trial     3,Arena 12,0:01:42-0:01:44,0.00107087,0.000535437
Trial     3,Arena 12,0:01:44-0:01:46,9.80057E-05,4.90029E-05
Trial     3,Arena 12,0:01:46-0:01:48,0.000121638,0.000060819
Trial     3,Arena 12,0:01:48-0:01:50,0.000109647,5.48234E-05
Trial     3,Arena 12,0:01:50-0:01:52,0.000133261,6.66303E-05
Trial     3,Arena 12,0:01:52-0:01:54,8.50765E-05,4.25382E-05
Trial     3,Arena 12,0:01:54-0:01:56,8.03065E-05,4.01533E-05
Trial     3,Arena 12,0:01:56-0:01:58,0.00129579,0.000647897
Trial     3,Arena 12,0:01:58-0:02:00,0.000166544,8.32719E-05
Trial     3,Arena 12,0:02:00-0:02:02,0.000056623,0.000113246
Trial     3,Arena 13,0:00:00-0:00:02,0.00169599,0.00339199
Trial     3,Arena 13,0:00:02-0:00:04,0.0136492,0.0068246
Trial     3,Arena 13,0:00:04-0:00:06,0.0169317,0.00846585
Trial     3,Arena 13,0:00:06-0:00:08,0.0207771,0.0103885
Trial     3,Arena 13,0:00:08-0:00:10,0.0272867,0.0136433
Trial     3,Arena 13,0:00:10-0:00:12,0.0206282,0.0103141
Trial     3,Arena 13,0:00:12-0:00:14,0.0116979,0.00584897
Trial     3,Arena 13,0:00:14-0:00:16,0.0113378,0.00566891
Trial     3,Arena 13,0:00:16-0:00:18,0.0135484,0.00677422
Trial     3,Arena 13,0:00:18-0:00:20,0.0187607,0.00938033
Trial     3,Arena 13,0:00:20-0:00:22,0.0174024,0.0087012
Trial     3,Arena 13,0:00:22-0:00:24,0.0206286,0.0103143
Trial     3,Arena 13,0:00:24-0:00:26,0.0163325,0.00816627
Trial     3,Arena 13,0:00:26-0:00:28,0.0160191,0.00800954
Trial     3,Arena 13,0:00:28-0:00:30,0.0155244,0.00776218
Trial     3,Arena 13,0:00:30-0:00:32,0.00955009,0.00477504
Trial     3,Arena 13,0:00:32-0:00:34,0.000144523,7.22616E-05
Trial     3,Arena 13,0:00:34-0:00:36,0.000158976,7.94879E-05
Trial     3,Arena 13,0:00:36-0:00:38,7.65573E-05,3.82787E-05
Trial     3,Arena 13,0:00:38-0:00:40,0.00362566,0.00181283
Trial     3,Arena 13,0:00:40-0:00:42,0.000175482,8.77411E-05
Trial     3,Arena 13,0:00:42-0:00:44,0.0015928,0.000796401
Trial     3,Arena 13,0:00:44-0:00:46,0.000890479,0.000445239
Trial     3,Arena 13,0:00:46-0:00:48,0.0014071,0.000703549
Trial     3,Arena 13,0:00:48-0:00:50,0.000255325,0.000127663
Trial     3,Arena 13,0:00:50-0:00:52,0.00144408,0.000722042
Trial     3,Arena 13,0:00:52-0:00:54,0.000166598,8.32988E-05
Trial     3,Arena 13,0:00:54-0:00:56,0.000126767,6.33836E-05
Trial     3,Arena 13,0:00:56-0:00:58,0.000531925,0.000265963
Trial     3,Arena 13,0:00:58-0:01:00,5.90692E-05,2.95346E-05
Trial     3,Arena 13,0:01:00-0:01:02,0.000147941,7.39707E-05
Trial     3,Arena 13,0:01:02-0:01:04,0.000107221,5.36107E-05
Trial     3,Arena 13,0:01:04-0:01:06,9.78723E-05,4.89362E-05
Trial     3,Arena 13,0:01:06-0:01:08,0.000134666,0.000067333
Trial     3,Arena 13,0:01:08-0:01:10,0.000201647,0.000100824
Trial     3,Arena 13,0:01:10-0:01:12,0.000109801,5.49004E-05
Trial     3,Arena 13,0:01:12-0:01:14,0.000128763,6.43816E-05
Trial     3,Arena 13,0:01:14-0:01:16,9.63254E-05,4.81627E-05
Trial     3,Arena 13,0:01:16-0:01:18,0.000102349,5.11744E-05
Trial     3,Arena 13,0:01:18-0:01:20,0.000340562,0.000170281
Trial     3,Arena 13,0:01:20-0:01:22,0.000734658,0.000367329
Trial     3,Arena 13,0:01:22-0:01:24,0.000183604,0.000091802
Trial     3,Arena 13,0:01:24-0:01:26,0.00132646,0.000663228
Trial     3,Arena 13,0:01:26-0:01:28,0.000417731,0.000208865
Trial     3,Arena 13,0:01:28-0:01:30,0.000185084,9.25421E-05
Trial     3,Arena 13,0:01:30-0:01:32,0.000115891,5.79457E-05
Trial     3,Arena 13,0:01:32-0:01:34,0.000227781,0.00011389
Trial     3,Arena 13,0:01:34-0:01:36,0.000211273,0.000105637
Trial     3,Arena 13,0:01:36-0:01:38,0.000148711,7.43555E-05
Trial     3,Arena 13,0:01:38-0:01:40,4.84185E-05,2.42092E-05
Trial     3,Arena 13,0:01:40-0:01:42,0.000129831,6.49153E-05
Trial     3,Arena 13,0:01:42-0:01:44,8.77933E-05,4.38966E-05
Trial     3,Arena 13,0:01:44-0:01:46,0.000145267,7.26336E-05
Trial     3,Arena 13,0:01:46-0:01:48,0.000233842,0.000116921
Trial     3,Arena 13,0:01:48-0:01:50,0.000127927,6.39637E-05
Trial     3,Arena 13,0:01:50-0:01:52,0.000118299,5.91497E-05
Trial     3,Arena 13,0:01:52-0:01:54,0.000138323,6.91616E-05
Trial     3,Arena 13,0:01:54-0:01:56,0.000262468,0.000131234
Trial     3,Arena 13,0:01:56-0:01:58,0.00013171,6.58551E-05
Trial     3,Arena 13,0:01:58-0:02:00,5.55215E-05,2.77608E-05
Trial     3,Arena 13,0:02:00-0:02:02,1.85405E-05,0.000037081
Trial     3,Arena 14,0:00:00-0:00:02,0.000030231,0.000060462
Trial     3,Arena 14,0:00:02-0:00:04,0.00018821,9.41052E-05
Trial     3,Arena 14,0:00:04-0:00:06,0.000110859,5.54297E-05
Trial     3,Arena 14,0:00:06-0:00:08,0.000101505,5.07524E-05
Trial     3,Arena 14,0:00:08-0:00:10,0.000174434,0.000087217
Trial     3,Arena 14,0:00:10-0:00:12,0.000186606,9.33031E-05
Trial     3,Arena 14,0:00:12-0:00:14,9.67706E-05,4.83853E-05
Trial     3,Arena 14,0:00:14-0:00:16,0.000498666,0.000249333
Trial     3,Arena 14,0:00:16-0:00:18,0.000139017,6.95085E-05
Trial     3,Arena 14,0:00:18-0:00:20,0.000136838,6.84189E-05
Trial     3,Arena 14,0:00:20-0:00:22,0.000131142,6.55709E-05
Trial     3,Arena 14,0:00:22-0:00:24,0.000100921,5.04606E-05
Trial     3,Arena 14,0:00:24-0:00:26,0.000215366,0.000107683
Trial     3,Arena 14,0:00:26-0:00:28,8.37115E-05,4.18558E-05
Trial     3,Arena 14,0:00:28-0:00:30,0.000197929,9.89643E-05
Trial     3,Arena 14,0:00:30-0:00:32,0.000191043,9.55217E-05
Trial     3,Arena 14,0:00:32-0:00:34,0.00155481,0.000777406
Trial     3,Arena 14,0:00:34-0:00:36,0.000228917,0.000114458
Trial     3,Arena 14,0:00:36-0:00:38,7.89037E-05,3.94519E-05
