Trial,Arena,Time bin,Distance moved Center-point Total m,Velocity Center-point Mean m/s
Trial     3,Arena 22,0:00:28-0:00:30,0.000227194,0.000113597
Trial     3,Arena 22,0:00:30-0:00:32,0.000260617,0.000130308
Trial     3,Arena 22,0:00:32-0:00:34,0.000178126,8.90628E-05
Trial     3,Arena 22,0:00:34-0:00:36,0.000172161,8.60805E-05
Trial     3,Arena 22,0:00:36-0:00:38,0.000141374,0.000070687
Trial     3,Arena 22,0:00:38-0:00:40,0.000208356,0.000104178
Trial     3,Arena 22,0:00:40-0:00:42,0.000167612,8.38059E-05
Trial     3,Arena 22,0:00:42-0:00:44,0.00024606,0.00012303
Trial     3,Arena 22,0:00:44-0:00:46,0.000151303,7.56517E-05
Trial     3,Arena 22,0:00:46-0:00:48,0.000148232,7.41159E-05
Trial     3,Arena 22,0:00:48-0:00:50,0.000203997,0.000101999
Trial     3,Arena 22,0:00:50-0:00:52,0.00020369,0.000101845
Trial     3,Arena 22,0:00:52-0:00:54,6.19945E-05,3.09972E-05
Trial     3,Arena 22,0:00:54-0:00:56,7.62779E-05,3.81389E-05
Trial     3,Arena 22,0:00:56-0:00:58,0.000079103,3.95515E-05
Trial     3,Arena 22,0:00:58-0:01:00,0.000127086,0.000063543
Trial     3,Arena 22,0:01:00-0:01:02,0.000117229,5.86145E-05
Trial     3,Arena 22,0:01:02-0:01:04,0.000116853,5.84265E-05
Trial     3,Arena 22,0:01:04-0:01:06,0.000146248,0.000073124
Trial     3,Arena 22,0:01:06-0:01:08,0.000271631,0.000135816
Trial     3,Arena 22,0:01:08-0:01:10,0.000273537,0.000136768
Trial     3,Arena 22,0:01:10-0:01:12,0.000158359,7.91796E-05
Trial     3,Arena 22,0:01:12-0:01:14,0.000143889,7.19443E-05
Trial     3,Arena 22,0:01:14-0:01:16,0.000179898,8.99492E-05
Trial     3,Arena 22,0:01:16-0:01:18,0.00023792,0.00011896
Trial     3,Arena 22,0:01:18-0:01:20,0.000192653,9.63266E-05
Trial     3,Arena 22,0:01:20-0:01:22,0.000391801,0.000195901
Trial     3,Arena 22,0:01:22-0:01:24,0.000108049,5.40247E-05
Trial     3,Arena 22,0:01:24-0:01:26,6.72387E-05,3.36194E-05
Trial     3,Arena 22,0:01:26-0:01:28,0.000131615,6.58075E-05
Trial     3,Arena 22,0:01:28-0:01:30,0.000122859,6.14296E-05
Trial     3,Arena 22,0:01:30-0:01:32,9.68752E-05,4.84376E-05
Trial     3,Arena 22,0:01:32-0:01:34,0.000164842,8.24209E-05
Trial     3,Arena 22,0:01:34-0:01:36,8.16711E-05,4.08355E-05
Trial     3,Arena 22,0:01:36-0:01:38,0.000127619,6.38095E-05
Trial     3,Arena 22,0:01:38-0:01:40,6.72612E-05,3.36306E-05
Trial     3,Arena 22,0:01:40-0:01:42,0.000156992,7.84958E-05
Trial     3,Arena 22,0:01:42-0:01:44,0.000157928,7.89641E-05
Trial     3,Arena 22,0:01:44-0:01:46,0.00014099,7.04948E-05
Trial     3,Arena 22,0:01:46-0:01:48,0.00035431,0.000177155
Trial     3,Arena 22,0:01:48-0:01:50,0.000235491,0.000117746
Trial     3,Arena 22,0:01:50-0:01:52,0.000168242,8.41212E-05
Trial     3,Arena 22,0:01:52-0:01:54,0.000107178,5.35889E-05
Trial     3,Arena 22,0:01:54-0:01:56,0.000133469,6.67347E-05
Trial     3,Arena 22,0:01:56-0:01:58,0.000225523,0.000112762
Trial     3,Arena 22,0:01:58-0:02:00,9.85995E-05,4.92998E-05
Trial     3,Arena 22,0:02:00-0:02:02,0.000055945,0.00011189
Trial     4,Arena 1,0:00:00-0:00:02,4.94953E-05,9.89905E-05
Trial     4,Arena 1,0:00:02-0:00:04,0.000499608,0.000249804
Trial     4,Arena 1,0:00:04-0:00:06,0.00359187,0.00179594
Trial     4,Arena 1,0:00:06-0:00:08,0.00248567,0.00124283
Trial     4,Arena 1,0:00:08-0:00:10,0.000166429,8.32146E-05
Trial     4,Arena 1,0:00:10-0:00:12,0.00129452,0.000647262
Trial     4,Arena 1,0:00:12-0:00:14,4.56564E-05,2.28282E-05
Trial     4,Arena 1,0:00:14-0:00:16,9.15839E-05,4.57919E-05
Trial     4,Arena 1,0:00:16-0:00:18,8.86165E-05,4.43083E-05
Trial     4,Arena 1,0:00:18-0:00:20,0.000291683,0.000145842
Trial     4,Arena 1,0:00:20-0:00:22,0.000725082,0.000362541
Trial     4,Arena 1,0:00:22-0:00:24,0.000309409,0.000154704
Trial     4,Arena 1,0:00:24-0:00:26,0.000107057,5.35287E-05
Trial     4,Arena 1,0:00:26-0:00:28,6.19612E-05,3.09806E-05
Trial     4,Arena 1,0:00:28-0:00:30,7.26867E-05,3.63433E-05
Trial     4,Arena 1,0:00:30-0:00:32,0.00167371,0.000836853
Trial     4,Arena 1,0:00:32-0:00:34,0.0014307,0.000715348
Trial     4,Arena 1,0:00:34-0:00:36,0.00163154,0.00081577
Trial     4,Arena 1,0:00:36-0:00:38,0.00313136,0.00156568
Trial     4,Arena 1,0:00:38-0:00:40,0.00404367,0.00202183
Trial     4,Arena 1,0:00:40-0:00:42,0.00297267,0.00148634
Trial     4,Arena 1,0:00:42-0:00:44,0.00447335,0.00223668
Trial     4,Arena 1,0:00:44-0:00:46,0.000607854,0.000303927
Trial     4,Arena 1,0:00:46-0:00:48,0.00211213,0.00105606
Trial     4,Arena 1,0:00:48-0:00:50,0.000589947,0.000294974
Trial     4,Arena 1,0:00:50-0:00:52,0.000984784,0.000492392
Trial     4,Arena 1,0:00:52-0:00:54,0.00191469,0.000957347
Trial     4,Arena 1,0:00:54-0:00:56,0.00399362,0.00199681
Trial     4,Arena 1,0:00:56-0:00:58,0.000447529,0.000223764
Trial     4,Arena 1,0:00:58-0:01:00,0.000152615,7.63076E-05
Trial     4,Arena 1,0:01:00-0:01:02,0.00190781,0.000953904
Trial     4,Arena 1,0:01:02-0:01:04,0.00308223,0.00154112
Trial     4,Arena 1,0:01:04-0:01:06,0.00107606,0.00053803
Trial     4,Arena 1,0:01:06-0:01:08,0.00105875,0.000529375
Trial     4,Arena 1,0:01:08-0:01:10,0.00017475,8.73748E-05
Trial     4,Arena 1,0:01:10-0:01:12,0.00474816,0.00237408
Trial     4,Arena 1,0:01:12-0:01:14,0.000256889,0.000128444
Trial     4,Arena 1,0:01:14-0:01:16,0.00242476,0.00121238
Trial     4,Arena 1,0:01:16-0:01:18,0.000430516,0.000215258
Trial     4,Arena 1,0:01:18-0:01:20,0.00245872,0.00122936
Trial     4,Arena 1,0:01:20-0:01:22,0.00203945,0.00101973
Trial     4,Arena 1,0:01:22-0:01:24,0.00382451,0.00191226
Trial     4,Arena 1,0:01:24-0:01:26,0.00410931,0.00205465
Trial     4,Arena 1,0:01:26-0:01:28,0.00229113,0.00114556
Trial     4,Arena 1,0:01:28-0:01:30,0.000213775,0.000106887
Trial     4,Arena 1,0:01:30-0:01:32,0.000212398,0.000106199
Trial     4,Arena 1,0:01:32-0:01:34,7.06126E-05,3.53063E-05
Trial     4,Arena 1,0:01:34-0:01:36,7.30276E-05,3.65138E-05
Trial     4,Arena 1,0:01:36-0:01:38,0.000116243,5.81217E-05
Trial     4,Arena 1,0:01:38-0:01:40,0.000422261,0.000211131
Trial     4,Arena 1,0:01:40-0:01:42,0.00191805,0.000959027
Trial     4,Arena 1,0:01:42-0:01:44,0.000671195,0.000335597
Trial     4,Arena 1,0:01:44-0:01:46,0.000659508,0.000329754
Trial     4,Arena 1,0:01:46-0:01:48,0.00189926,0.000949631
Trial     4,Arena 1,0:01:48-0:01:50,0.000233173,0.000116586
Trial     4,Arena 1,0:01:50-0:01:52,0.00149347,0.000746737
Trial     4,Arena 1,0:01:52-0:01:54,0.000186727,9.33635E-05
Trial     4,Arena 1,0:01:54-0:01:56,0.00225834,0.00112917
Trial     4,Arena 1,0:01:56-0:01:58,0.000165252,0.000082626
Trial     4,Arena 1,0:01:58-0:02:00,0.000629685,0.000314843
Trial     4,Arena 1,0:02:00-0:02:02,0.000810499,0.001621
Trial     4,Arena 2,0:00:00-0:00:02,9.26442E-06,1.85288E-05
Trial     4,Arena 2,0:00:02-0:00:04,0.00103607,0.000518036
Trial     4,Arena 2,0:00:04-0:00:06,0.00125747,0.000628737
Trial     4,Arena 2,0:00:06-0:00:08,0.000606476,0.000303238
Trial     4,Arena 2,0:00:08-0:00:10,9.35598E-05,4.67799E-05
Trial     4,Arena 2,0:00:10-0:00:12,0.000118036,5.90181E-05
Trial     4,Arena 2,0:00:12-0:00:14,0.000945004,0.000472502
Trial     4,Arena 2,0:00:14-0:00:16,0.000166106,8.30529E-05
Trial     4,Arena 2,0:00:16-0:00:18,0.000812224,0.000406112
Trial     4,Arena 2,0:00:18-0:00:20,7.77094E-05,3.88547E-05
Trial     4,Arena 2,0:00:20-0:00:22,8.00722E-05,4.00361E-05
Trial     4,Arena 2,0:00:22-0:00:24,0.000410929,0.000205464
Trial     4,Arena 2,0:00:24-0:00:26,0.00124602,0.000623011
Trial     4,Arena 2,0:00:26-0:00:28,7.64943E-05,3.82471E-05
Trial     4,Arena 2,0:00:28-0:00:30,9.34591E-05,4.67296E-05
Trial     4,Arena 2,0:00:30-0:00:32,9.51189E-05,4.75595E-05
Trial     4,Arena 2,0:00:32-0:00:34,0.000251505,0.000125753
Trial     4,Arena 2,0:00:34-0:00:36,0.000988081,0.00049404
Trial     4,Arena 2,0:00:36-0:00:38,0.000893153,0.000446576
Trial     4,Arena 2,0:00:38-0:00:40,0.000442503,0.000221251
Trial     4,Arena 2,0:00:40-0:00:42,0.000293798,0.000146899
Trial     4,Arena 2,0:00:42-0:00:44,0.000103928,0.000051964
Trial     4,Arena 2,0:00:44-0:00:46,0.00111488,0.00055744
Trial     4,Arena 2,0:00:46-0:00:48,0.00113246,0.000566232
Trial     4,Arena 2,0:00:48-0:00:50,0.000151816,7.59079E-05
Trial     4,Arena 2,0:00:50-0:00:52,7.31511E-05,3.65756E-05
Trial     4,Arena 2,0:00:52-0:00:54,0.00125518,0.00062759
Trial     4,Arena 2,0:00:54-0:00:56,0.000389135,0.000194568
Trial     4,Arena 2,0:00:56-0:00:58,0.00268278,0.00134139
Trial     4,Arena 2,0:00:58-0:01:00,0.000185156,9.25779E-05
Trial     4,Arena 2,0:01:00-0:01:02,0.000633935,0.000316967
Trial     4,Arena 2,0:01:02-0:01:04,0.000611619,0.000305809
Trial     4,Arena 2,0:01:04-0:01:06,0.00061171,0.000305855
Trial     4,Arena 2,0:01:06-0:01:08,0.000655624,0.000327812
Trial     4,Arena 2,0:01:08-0:01:10,0.000120015,6.00076E-05
Trial     4,Arena 2,0:01:10-0:01:12,0.00179624,0.00089812
Trial     4,Arena 2,0:01:12-0:01:14,0.000106206,5.31031E-05
Trial     4,Arena 2,0:01:14-0:01:16,0.00229311,0.00114656
Trial     4,Arena 2,0:01:16-0:01:18,0.000104058,0.000052029
Trial     4,Arena 2,0:01:18-0:01:20,0.000115588,0.000057794
Trial     4,Arena 2,0:01:20-0:01:22,0.00013072,6.53599E-05
Trial     4,Arena 2,0:01:22-0:01:24,0.00189424,0.000947118
Trial     4,Arena 2,0:01:24-0:01:26,0.00123632,0.000618158
Trial     4,Arena 2,0:01:26-0:01:28,0.00170216,0.000851082
Trial     4,Arena 2,0:01:28-0:01:30,0.000354654,0.000177327
Trial     4,Arena 2,0:01:30-0:01:32,0.00216782,0.00108391
Trial     4,Arena 2,0:01:32-0:01:34,7.91943E-05,3.95972E-05
Trial     4,Arena 2,0:01:34-0:01:36,0.000769633,0.000384816
Trial     4,Arena 2,0:01:36-0:01:38,0.00221657,0.00110828
Trial     4,Arena 2,0:01:38-0:01:40,0.0014812,0.000740598
Trial     4,Arena 2,0:01:40-0:01:42,0.00241187,0.00120593
Trial     4,Arena 2,0:01:42-0:01:44,0.000672529,0.000336264
Trial     4,Arena 2,0:01:44-0:01:46,0.00221442,0.00110721
Trial     4,Arena 2,0:01:46-0:01:48,0.00101811,0.000509055
Trial     4,Arena 2,0:01:48-0:01:50,0.00248118,0.00124059
Trial     4,Arena 2,0:01:50-0:01:52,0.00172292,0.00086146
Trial     4,Arena 2,0:01:52-0:01:54,0.00254444,0.00127222
Trial     4,Arena 2,0:01:54-0:01:56,0.00103143,0.000515715
Trial     4,Arena 2,0:01:56-0:01:58,0.00335787,0.00167893
Trial     4,Arena 2,0:01:58-0:02:00,0.00016512,8.25599E-05
Trial     4,Arena 2,0:02:00-0:02:02,1.11828E-05,2.23656E-05
Trial     4,Arena 3,0:00:00-0:00:02,0.00147956,0.00295913
Trial     4,Arena 3,0:00:02-0:00:04,0.00109556,0.00054778
Trial     4,Arena 3,0:00:04-0:00:06,0.00194119,0.000970594
Trial     4,Arena 3,0:00:06-0:00:08,0.00169897,0.000849485
Trial     4,Arena 3,0:00:08-0:00:10,0.00122338,0.000611689
Trial     4,Arena 3,0:00:10-0:00:12,0.003263,0.0016315
Trial     4,Arena 3,0:00:12-0:00:14,0.00102717,0.000513586
Trial     4,Arena 3,0:00:14-0:00:16,0.00207619,0.0010381
Trial     4,Arena 3,0:00:16-0:00:18,0.00062935,0.000314675
Trial     4,Arena 3,0:00:18-0:00:20,0.0006507,0.00032535
Trial     4,Arena 3,0:00:20-0:00:22,0.00181142,0.000905708
Trial     4,Arena 3,0:00:22-0:00:24,0.00110124,0.000550622
Trial     4,Arena 3,0:00:24-0:00:26,0.000122247,6.11234E-05
Trial     4,Arena 3,0:00:26-0:00:28,0.000617496,0.000308748
Trial     4,Arena 3,0:00:28-0:00:30,0.000736836,0.000368418
Trial     4,Arena 3,0:00:30-0:00:32,0.000663603,0.000331801
Trial     4,Arena 3,0:00:32-0:00:34,0.000853433,0.000426716
Trial     4,Arena 3,0:00:34-0:00:36,0.000827903,0.000413952
Trial     4,Arena 3,0:00:36-0:00:38,0.00069106,0.00034553
Trial     4,Arena 3,0:00:38-0:00:40,0.00064258,0.00032129
Trial     4,Arena 3,0:00:40-0:00:42,0.000507239,0.00025362
Trial     4,Arena 3,0:00:42-0:00:44,0.00141281,0.000706405
Trial     4,Arena 3,0:00:44-0:00:46,0.00009457,0.000047285
Trial     4,Arena 3,0:00:46-0:00:48,0.00178228,0.000891141
Trial     4,Arena 3,0:00:48-0:00:50,0.000749712,0.000374856
Trial     4,Arena 3,0:00:50-0:00:52,0.00268933,0.00134466
Trial     4,Arena 3,0:00:52-0:00:54,0.000912811,0.000456406
Trial     4,Arena 3,0:00:54-0:00:56,0.00211924,0.00105962
Trial     4,Arena 3,0:00:56-0:00:58,0.00169933,0.000849665
Trial     4,Arena 3,0:00:58-0:01:00,0.000665291,0.000332645
Trial     4,Arena 3,0:01:00-0:01:02,0.00201976,0.00100988
Trial     4,Arena 3,0:01:02-0:01:04,0.00555911,0.00277955
Trial     4,Arena 3,0:01:04-0:01:06,0.000909823,0.000454911
Trial     4,Arena 3,0:01:06-0:01:08,0.0032458,0.0016229
Trial     4,Arena 3,0:01:08-0:01:10,0.000152513,7.62563E-05
Trial     4,Arena 3,0:01:10-0:01:12,0.00124295,0.000621474
Trial     4,Arena 3,0:01:12-0:01:14,0.00105744,0.00052872
Trial     4,Arena 3,0:01:14-0:01:16,0.000597615,0.000298807
Trial     4,Arena 3,0:01:16-0:01:18,0.00360267,0.00180134
Trial     4,Arena 3,0:01:18-0:01:20,0.00169731,0.000848655
Trial     4,Arena 3,0:01:20-0:01:22,0.00120394,0.000601971
Trial     4,Arena 3,0:01:22-0:01:24,0.00150076,0.000750382
Trial     4,Arena 3,0:01:24-0:01:26,0.00115622,0.000578111
Trial     4,Arena 3,0:01:26-0:01:28,0.0013184,0.000659201
Trial     4,Arena 3,0:01:28-0:01:30,0.00251485,0.00125743
Trial     4,Arena 3,0:01:30-0:01:32,0.00112225,0.000561125
Trial     4,Arena 3,0:01:32-0:01:34,0.000927677,0.000463839
Trial     4,Arena 3,0:01:34-0:01:36,0.00123516,0.000617579
Trial     4,Arena 3,0:01:36-0:01:38,0.0043201,0.00216005
Trial     4,Arena 3,0:01:38-0:01:40,0.00334441,0.00167221
Trial     4,Arena 3,0:01:40-0:01:42,0.00268764,0.00134382
Trial     4,Arena 3,0:01:42-0:01:44,0.00166291,0.000831457
Trial     4,Arena 3,0:01:44-0:01:46,0.000778108,0.000389054
Trial     4,Arena 3,0:01:46-0:01:48,0.00220233,0.00110116
Trial     4,Arena 3,0:01:48-0:01:50,0.00102984,0.000514919
Trial     4,Arena 3,0:01:50-0:01:52,0.00305324,0.00152662
Trial     4,Arena 3,0:01:52-0:01:54,0.00171419,0.000857094
Trial     4,Arena 3,0:01:54-0:01:56,0.00209503,0.00104752
Trial     4,Arena 3,0:01:56-0:01:58,0.00181261,0.000906306
Trial     4,Arena 3,0:01:58-0:02:00,0.00148671,0.000743356
Trial     4,Arena 3,0:02:00-0:02:02,0.000814879,0.00162976
Trial     4,Arena 4,0:00:00-0:00:02,1.45392E-05,2.90784E-05
Trial     4,Arena 4,0:00:02-0:00:04,8.63677E-05,4.31839E-05
Trial     4,Arena 4,0:00:04-0:00:06,9.28558E-05,4.64279E-05
Trial     4,Arena 4,0:00:06-0:00:08,9.89352E-05,4.94676E-05
Trial     4,Arena 4,0:00:08-0:00:10,0.000145753,7.28766E-05
Trial     4,Arena 4,0:00:10-0:00:12,9.51417E-05,4.75708E-05
Trial     4,Arena 4,0:00:12-0:00:14,0.000155087,7.75435E-05
Trial     4,Arena 4,0:00:14-0:00:16,4.28832E-05,2.14416E-05
Trial     4,Arena 4,0:00:16-0:00:18,0.000051408,0.000025704
Trial     4,Arena 4,0:00:18-0:00:20,0.000128663,6.43316E-05
Trial     4,Arena 4,0:00:20-0:00:22,7.22691E-05,3.61346E-05
Trial     4,Arena 4,0:00:22-0:00:24,0.000054452,0.000027226
Trial     4,Arena 4,0:00:24-0:00:26,0.000133885,6.69425E-05
Trial     4,Arena 4,0:00:26-0:00:28,7.70767E-05,3.85384E-05
Trial     4,Arena 4,0:00:28-0:00:30,8.53031E-05,4.26515E-05
Trial     4,Arena 4,0:00:30-0:00:32,0.00258796,0.00129398
Trial     4,Arena 4,0:00:32-0:00:34,0.00151302,0.000756508
Trial     4,Arena 4,0:00:34-0:00:36,5.40664E-05,2.70332E-05
Trial     4,Arena 4,0:00:36-0:00:38,0.00100216,0.00050108
Trial     4,Arena 4,0:00:38-0:00:40,0.00235964,0.00117982
Trial     4,Arena 4,0:00:40-0:00:42,0.00108014,0.000540072
Trial     4,Arena 4,0:00:42-0:00:44,0.000104338,5.21688E-05
Trial     4,Arena 4,0:00:44-0:00:46,0.000149352,7.46759E-05
Trial     4,Arena 4,0:00:46-0:00:48,6.85853E-05,3.42926E-05
Trial     4,Arena 4,0:00:48-0:00:50,0.00008621,0.000043105
Trial     4,Arena 4,0:00:50-0:00:52,0.000101692,5.08462E-05
Trial     4,Arena 4,0:00:52-0:00:54,9.22146E-05,4.61073E-05
Trial     4,Arena 4,0:00:54-0:00:56,8.36247E-05,4.18124E-05
Trial     4,Arena 4,0:00:56-0:00:58,0.000142302,0.000071151
Trial     4,Arena 4,0:00:58-0:01:00,0.00012971,6.48548E-05
Trial     4,Arena 4,0:01:00-0:01:02,0.000137682,6.88411E-05
Trial     4,Arena 4,0:01:02-0:01:04,0.000114026,5.70129E-05
Trial     4,Arena 4,0:01:04-0:01:06,0.000116852,0.000058426
Trial     4,Arena 4,0:01:06-0:01:08,0.000161428,8.07142E-05
Trial     4,Arena 4,0:01:08-0:01:10,0.000189495,9.47477E-05
Trial     4,Arena 4,0:01:10-0:01:12,0.000125553,6.27765E-05
Trial     4,Arena 4,0:01:12-0:01:14,0.000164079,8.20394E-05
Trial     4,Arena 4,0:01:14-0:01:16,0.00011598,5.79899E-05
Trial     4,Arena 4,0:01:16-0:01:18,0.000120429,6.02144E-05
Trial     4,Arena 4,0:01:18-0:01:20,0.000214412,0.000107206
Trial     4,Arena 4,0:01:20-0:01:22,7.20162E-05,3.60081E-05
Trial     4,Arena 4,0:01:22-0:01:24,5.42131E-05,2.71065E-05
Trial     4,Arena 4,0:01:24-0:01:26,0.000143284,7.16419E-05
Trial     4,Arena 4,0:01:26-0:01:28,0.000110969,5.54846E-05
Trial     4,Arena 4,0:01:28-0:01:30,0.000210146,0.000105073
Trial     4,Arena 4,0:01:30-0:01:32,0.000127068,6.35338E-05
Trial     4,Arena 4,0:01:32-0:01:34,0.000131073,6.55367E-05
Trial     4,Arena 4,0:01:34-0:01:36,0.000127385,6.36925E-05
Trial     4,Arena 4,0:01:36-0:01:38,0.000128683,6.43417E-05
Trial     4,Arena 4,0:01:38-0:01:40,0.000125804,0.000062902
Trial     4,Arena 4,0:01:40-0:01:42,5.08469E-05,2.54234E-05
Trial     4,Arena 4,0:01:42-0:01:44,8.09876E-05,4.04938E-05
Trial     4,Arena 4,0:01:44-0:01:46,7.12972E-05,3.56486E-05
Trial     4,Arena 4,0:01:46-0:01:48,3.19616E-05,1.59808E-05
Trial     4,Arena 4,0:01:48-0:01:50,6.45142E-05,3.22571E-05
Trial     4,Arena 4,0:01:50-0:01:52,0.000127245,6.36224E-05
Trial     4,Arena 4,0:01:52-0:01:54,0.000143032,7.15158E-05
Trial     4,Arena 4,0:01:54-0:01:56,8.92481E-05,4.46241E-05
Trial     4,Arena 4,0:01:56-0:01:58,0.000074999,3.74995E-05
Trial     4,Arena 4,0:01:58-0:02:00,0.000138399,6.91995E-05
Trial     4,Arena 4,0:02:00-0:02:02,1.26541E-05,2.53082E-05
Trial     4,Arena 5,0:00:00-0:00:02,0.00143141,0.00286282
Trial     4,Arena 5,0:00:02-0:00:04,0.00370845,0.00185422
Trial     4,Arena 5,0:00:04-0:00:06,0.00315308,0.00157654
Trial     4,Arena 5,0:00:06-0:00:08,0.00400443,0.00200222
Trial     4,Arena 5,0:00:08-0:00:10,0.00243622,0.00121811
Trial     4,Arena 5,0:00:10-0:00:12,0.00253055,0.00126527
Trial     4,Arena 5,0:00:12-0:00:14,0.00264632,0.00132316
Trial     4,Arena 5,0:00:14-0:00:16,0.00338569,0.00169284
Trial     4,Arena 5,0:00:16-0:00:18,0.00352899,0.0017645
Trial     4,Arena 5,0:00:18-0:00:20,0.0021811,0.00109055
Trial     4,Arena 5,0:00:20-0:00:22,0.00295589,0.00147795
Trial     4,Arena 5,0:00:22-0:00:24,0.00273769,0.00136884
Trial     4,Arena 5,0:00:24-0:00:26,0.00201626,0.00100813
Trial     4,Arena 5,0:00:26-0:00:28,0.00151974,0.000759868
Trial     4,Arena 5,0:00:28-0:00:30,0.000861431,0.000430715
Trial     4,Arena 5,0:00:30-0:00:32,0.00257964,0.00128982
Trial     4,Arena 5,0:00:32-0:00:34,0.00123476,0.000617381
Trial     4,Arena 5,0:00:34-0:00:36,0.00185561,0.000927805
Trial     4,Arena 5,0:00:36-0:00:38,0.00102307,0.000511537
Trial     4,Arena 5,0:00:38-0:00:40,0.00200545,0.00100272
Trial     4,Arena 5,0:00:40-0:00:42,0.0017378,0.000868898
Trial     4,Arena 5,0:00:42-0:00:44,0.00236275,0.00118137
Trial     4,Arena 5,0:00:44-0:00:46,0.00159451,0.000797253
Trial     4,Arena 5,0:00:46-0:00:48,0.00113577,0.000567885
Trial     4,Arena 5,0:00:48-0:00:50,4.37593E-05,2.18796E-05
Trial     4,Arena 5,0:00:50-0:00:52,0.00159857,0.000799285
Trial     4,Arena 5,0:00:52-0:00:54,0.000806879,0.00040344
Trial     4,Arena 5,0:00:54-0:00:56,0.000825987,0.000412994
Trial     4,Arena 5,0:00:56-0:00:58,0.00118353,0.000591764
Trial     4,Arena 5,0:00:58-0:01:00,0.000943337,0.000471669
Trial     4,Arena 5,0:01:00-0:01:02,0.000909551,0.000454775
Trial     4,Arena 5,0:01:02-0:01:04,0.00130652,0.000653261
Trial     4,Arena 5,0:01:04-0:01:06,9.81088E-05,4.90544E-05
Trial     4,Arena 5,0:01:06-0:01:08,6.09699E-05,0.000030485
Trial     4,Arena 5,0:01:08-0:01:10,0.000545635,0.000272817
Trial     4,Arena 5,0:01:10-0:01:12,0.00188469,0.000942347
Trial     4,Arena 5,0:01:12-0:01:14,6.22825E-05,3.11412E-05
Trial     4,Arena 5,0:01:14-0:01:16,0.00154673,0.000773365
Trial     4,Arena 5,0:01:16-0:01:18,0.00106363,0.000531813
Trial     4,Arena 5,0:01:18-0:01:20,0.00164895,0.000824474
Trial     4,Arena 5,0:01:20-0:01:22,0.000574695,0.000287348
Trial     4,Arena 5,0:01:22-0:01:24,0.00241352,0.00120676
Trial     4,Arena 5,0:01:24-0:01:26,0.000337107,0.000168553
Trial     4,Arena 5,0:01:26-0:01:28,0.000928757,0.000464379
Trial     4,Arena 5,0:01:28-0:01:30,0.00130787,0.000653934
Trial     4,Arena 5,0:01:30-0:01:32,0.00155481,0.000777405
Trial     4,Arena 5,0:01:32-0:01:34,0.00148308,0.000741541
Trial     4,Arena 5,0:01:34-0:01:36,0.00191941,0.000959707
Trial     4,Arena 5,0:01:36-0:01:38,0.00127088,0.000635441
Trial     4,Arena 5,0:01:38-0:01:40,9.57458E-05,4.78729E-05
Trial     4,Arena 5,0:01:40-0:01:42,0.00175239,0.000876195
Trial     4,Arena 5,0:01:42-0:01:44,0.0013046,0.000652298
Trial     4,Arena 5,0:01:44-0:01:46,0.00170454,0.00085227
Trial     4,Arena 5,0:01:46-0:01:48,0.00114544,0.000572722
Trial     4,Arena 5,0:01:48-0:01:50,0.00257088,0.00128544
Trial     4,Arena 5,0:01:50-0:01:52,0.00204239,0.00102119
Trial     4,Arena 5,0:01:52-0:01:54,0.00217588,0.00108794
Trial     4,Arena 5,0:01:54-0:01:56,0.00234318,0.00117159
Trial     4,Arena 5,0:01:56-0:01:58,0.00181115,0.000905575
Trial     4,Arena 5,0:01:58-0:02:00,0.000936985,0.000468492
Trial     4,Arena 5,0:02:00-0:02:02,0.00025479,0.000509579
Trial     4,Arena 6,0:00:00-0:00:02,6.93153E-05,0.000138631
Trial     4,Arena 6,0:00:02-0:00:04,0.00486801,0.002434
Trial     4,Arena 6,0:00:04-0:00:06,0.000104223,5.21115E-05
Trial     4,Arena 6,0:00:06-0:00:08,0.000435785,0.000217893
Trial     4,Arena 6,0:00:08-0:00:10,0.00116797,0.000583986
Trial     4,Arena 6,0:00:10-0:00:12,0.000046154,0.000023077
Trial     4,Arena 6,0:00:12-0:00:14,0.00169323,0.000846616
Trial     4,Arena 6,0:00:14-0:00:16,0.000103813,5.19064E-05
Trial     4,Arena 6,0:00:16-0:00:18,9.89937E-05,4.94968E-05
Trial     4,Arena 6,0:00:18-0:00:20,6.74554E-05,3.37277E-05
Trial     4,Arena 6,0:00:20-0:00:22,8.08623E-05,4.04311E-05
Trial     4,Arena 6,0:00:22-0:00:24,9.62901E-05,4.81451E-05
Trial     4,Arena 6,0:00:24-0:00:26,8.99101E-05,4.49551E-05
Trial     4,Arena 6,0:00:26-0:00:28,0.000788951,0.000394475
Trial     4,Arena 6,0:00:28-0:00:30,0.000120103,6.00515E-05
Trial     4,Arena 6,0:00:30-0:00:32,0.00119493,0.000597467
Trial     4,Arena 6,0:00:32-0:00:34,0.00076591,0.000382955
Trial     4,Arena 6,0:00:34-0:00:36,0.000144129,7.20643E-05
Trial     4,Arena 6,0:00:36-0:00:38,0.000415877,0.000207938
Trial     4,Arena 6,0:00:38-0:00:40,0.000753197,0.000376599
Trial     4,Arena 6,0:00:40-0:00:42,0.000319791,0.000159896
Trial     4,Arena 6,0:00:42-0:00:44,0.000978948,0.000489474
Trial     4,Arena 6,0:00:44-0:00:46,0.000411976,0.000205988
Trial     4,Arena 6,0:00:46-0:00:48,0.000137652,6.88259E-05
Trial     4,Arena 6,0:00:48-0:00:50,0.00132953,0.000664766
